"id","nm","zip"
"15.06.04.2008","Makmur Jaya","36555"
"15.06.04.2009","Serdang Jaya","36555"
"15.06.04.2010","Terjun Gajah","36555"
"15.06.04.2011","Lubuk Terentang","36555"
"15.06.04.2012","Pematang Buluh","36555"
"15.06.04.2013","Muntialo","36555"
"15.06.04.2014","Telukkulbi","36555"
"15.06.04.2015","Bunga Tanjung","36555"
"15.06.04.2016","Sungaiterap (Sungai Tera)","36555"
"15.06.04.2017","Mandala Jaya","36555"
"15.06.05.1007","Merlung (Desa)","36554"
"15.06.05.2005","Penyabungan","36554"
"15.06.05.2006","Lubuk Terap","36554"
"15.06.05.2008","Tanjungpaku (Tanjung Paku)","36554"
"15.06.05.2012","Tanjungbenanak (Tanjung Benanak)","36554"
"15.06.05.2013","Bukitharapan (Bukit Harapan)","36554"
"15.06.05.2014","Adi Purwa","36554"
"15.06.05.2018","Pinang Gading","36554"
"15.06.05.2020","Merlung (Kelurahan)","36554"
"15.06.05.2021","Tanjungmakmur (Tanjung Makmur)","36554"
"15.06.06.1001","Tebing Tinggi","36551"
"15.06.06.2002","Purwodadi","36551"
"15.06.06.2003","Suka Damai (Sukadamai)","36551"
"15.06.06.2004","Adi Jaya","36551"
"15.06.06.2005","Kelagian","36551"
"15.06.06.2006","Telukpengkah","36551"
"15.06.06.2007","Talang Makmur","36551"
"15.06.06.2008","Sungaikeruh","36551"
"15.06.06.2009","Dataran Kempas","36551"
"15.06.06.2010","Delima","36551"
"15.06.07.1001","Dusun Kebon/Kebun","36550"
"15.06.07.2002","Sri Agung","36550"
"15.06.07.2003","Suban","36550"
"15.06.07.2004","Tanjungbojo (Tanjung Bojo)","36550"
"15.06.07.2005","Kampung Baru","36550"
"15.06.07.2006","Lubuk Bernai","36550"
"15.06.07.2007","Rawamedang (Rawa Medang)","36550"
"15.06.07.2008","Sungaipenoban (Sungai Penoban)","36550"
"15.06.07.2009","Rawangkempas (Rawang Kempas)","36550"
"15.06.07.2010","Lubuk Lawas","36550"
"15.06.07.2011","Sungaibadar (Sungai Badar)","36550"
"15.06.08.1001","Lubuk Kambing","36559"
"15.06.08.2002","Pulaupauh (Pulau Pauh)","36559"
"15.06.08.2003","Rantau Benar","36559"
"15.06.08.2004","Lampisi","36559"
"15.06.08.2005","Cinta Damai","36559"
"15.06.08.2006","Sungairotan (Sei / Sungai Rotan)","36559"
"15.06.08.2007","Muaradanau (Muara Danau)","36559"
"15.06.08.2008","Tanahtumbuh (Tanah Tumbuh)","36559"
"15.06.08.2009","Sungaipaur (Sungai Pau)","36559"
"15.06.08.2010","Bukitbakar (Bukit Bakar)","36559"
"15.06.09.1001","Rantau Badak","36558"
"15.06.09.2002","Dusun Mudo","36558"
"15.06.09.2003","Intan Jaya","36558"
"15.06.09.2004","Bukit Indah","36558"
"15.06.09.2005","Kemang Manis","36558"
"15.06.09.2006","Rantau Badak Lamo","36558"
"15.06.09.2007","Lubuk Sebontan","36558"
"15.06.09.2008","Sungaipapauh (Sungai Papauh)","36558"
"15.06.09.2009","Sungaimuluk (Sungai Muluk)","36558"
"15.06.09.2010","Pematang Balam","36558"
"15.06.10.1001","Tungkal Lima (V)","36514"
"15.06.10.2002","Tungkal Empat (IV) Desa","36514"
"15.06.10.2003","Kuala Baru","36514"
"15.06.10.2004","Telukpulai Raya (Teluk Pulai Raya)","36514"
"15.06.10.2005","Mekar Alam","36511"
"15.06.10.2006","Harapan Jaya","36511"
"15.06.10.2007","Kuala Kahar","36511"
"15.06.10.2008","Muaraseberang (Muara Seberang)","36511"
"15.06.11.1001","Bram Itam Kiri (Bram Itan Kiri / Beram Itam)","36514"
"15.06.11.2002","Bram Itam Kanan (Bram Itan Kanan / Beram Itam)","36514"
"15.06.11.2003","Tanjungsenjulang (Tanjung Senjulang)","36514"
"15.06.11.2004","Pembengis","36514"
"15.06.11.2005","Bram Itam Raya","36514"
"15.06.11.2006","Pantaigading (Pantai Gading)","36514"
"15.06.11.2007","Jati Emas","36514"
"15.06.11.2008","Kemuning","36514"
"15.06.11.2009","Mekar Tanjung","36514"
"15.06.11.2010","Semau","36514"
"15.06.12.1001","Betara Kiri","36556"
"15.06.12.2002","Sungaidualap (Sungai Dualap)","36556"
"15.06.12.2003","Betara Kanan","36556"
"15.06.12.2004","Sungaigebar (Sungai Gebar)","36556"
"15.06.12.2005","Dataran Pinang","36556"
"15.06.12.2006","Tanjungpasir (Tanjung Pasir)","36556"
"15.06.12.2007","Sungaigebar Barat (Sungai Gebar Barat)","36556"
"15.06.12.2008","Sungaidungun (Sungai Dungun)","36556"
"15.06.12.2009","Kuala Indah","36556"
"15.06.12.2010","Suak Labu","36556"
"15.06.13.1001","Senyerang","36513"
"15.06.13.2002","Sungaikayu Aro (Sungai Kayu Aro)","36513"
"15.06.13.2003","Telukketapang (Teluk Ketapang)","36513"
"15.06.13.2004","Sungairambai (Sungai Rambai)","36513"
"15.06.13.2005","Margo Rukun","36513"
"15.06.13.2006","Kempas Jaya","36513"
"15.06.13.2007","Lumahan","36513"
"15.06.13.2008","Sungailandak (Sungai Landak)","36513"
"15.06.13.2009","Sungsang","36513"
"15.06.13.2010","Sungaikepayang (Sungai Kepayang)","36513"
"15.07.01.1010","Muara Sabak Ilir","36762"
"15.07.01.1013","Muara Sabak Ulu","36762"
"15.07.01.2001","Alang-Alang","36762"
"15.07.01.2002","Lambur","36762"
"15.07.01.2004","Simbur Naik","36762"
"15.07.01.2011","Lambur I","36762"
"15.07.01.2012","Lambur II","36762"
"15.07.01.2014","Kota Raja","36762"
"15.07.01.2015","Siau Dalam","36762"
"15.07.01.2016","Sungai Ular","36762"
"15.07.01.2017","Kota Harapan","36762"
"15.07.01.2018","Kuala Simbur","36762"
"15.07.02.1001","Nipah Panjang I","36771"
"15.07.02.1002","Nipah Panjang II","36771"
"15.07.02.2003","Simpang Jelita","36771"
"15.07.02.2004","Simpang Datuk","36771"
"15.07.02.2005","Teluk Kijing","36771"
"15.07.02.2006","Sungai Raya","36771"
"15.07.02.2007","Pemusiran","36771"
"15.07.02.2008","Sungai Tering","36771"
"15.07.02.2009","Sungai Jeruk","36771"
"15.07.02.2010","Bunga Tanjung","36771"
"15.07.03.1002","Mendahara Ilir","36765"
"15.07.03.2001","Pangkalan/Pangkal Duri","36765"
"15.07.03.2003","Mendahara Tengah","36765"
"15.07.03.2007","Lagan Ilir","36765"
"15.07.03.2014","Sinar Kalimantan","36765"
"15.07.03.2015","Sungai Tawar","36765"
"15.07.03.2016","Bhakti/Bakti Idaman","36765"
"15.07.03.2017","Merbau","36765"
"15.07.03.2018","Pangkal Duri Ilir","36765"
"15.07.04.1006","Bandar Jaya","36772"
"15.07.04.2004","Rantau Rasau I","36772"
"15.07.04.2005","Rantau Rasau II","36772"
"15.07.04.2007","Harapan Makmur","36772"
"15.07.04.2008","Bangun Karya","36772"
"15.07.04.2009","Rantau Jaya","36772"
"15.07.04.2011","Sungai Dusun","36772"
"15.07.04.2013","Karya Bakti","36772"
"15.07.04.2014","Marga Mulya","36772"
"15.07.04.2015","Pematang Mayan","36772"
"15.07.04.2016","Tri Mulya/Mulyo","36772"
"15.07.05.1005","Sungailokan (Sungai Lokan)","36773"
"15.07.05.2001","Sungai Sayang","36773"
"15.07.05.2002","Air Hitam Laut (Air Hitam / Laut)","36773"
"15.07.05.2003","Sungai Jambat","36773"
"15.07.05.2004","Sungai Itik","36773"
"15.07.05.2006","Sungai Benuh","36773"
"15.07.05.2007","Sungai Cemara","36773"
"15.07.05.2008","Remau Baku Tuo","36773"
"15.07.05.2009","Labuhan Pering","36773"
"15.07.06.1006","Rantau Indah","36763"
"15.07.06.2003","Kuala Dendang","36763"
"15.07.06.2004","Kota Kandis Dendang (Kuta / Koto Kandis Dendang)","36763"
"15.07.06.2005","Koto Kandis","36763"
"15.07.06.2007","Sido Mukti","36763"
"15.07.06.2008","Catur Rahayu","36763"
"15.07.06.2009","Jati Mulyo","36763"
"15.07.07.1001","Kampung Singkep","36761"
"15.07.07.1002","Nibung Putih","36761"
"15.07.07.1003","Rano","36761"
"15.07.07.1004","Talang Babat","36761"
"15.07.07.1005","Parit Culum I","36761"
"15.07.07.1006","Parit Culum II","36761"
"15.07.07.1007","Telukdawan (Teluk Dawan)","36761"
"15.07.08.1001","Kampung Laut","36760"
"15.07.08.1002","Tanjungsolok (Tanjung Solok)","36760"
"15.07.08.2003","Teluk Majelis","36760"
"15.07.08.2004","Kuala Lagan","36760"
"15.07.08.2005","Majelis Hidayah","36760"
"15.07.08.2006","Manunggal Makmur","36760"
"15.07.09.1001","Simpang Tuan","36766"
"15.07.09.2002","Pematang Rahim","36766"
"15.07.09.2003","Sungai Toman","36766"
"15.07.09.2004","Bukit Tempurung","36766"
"15.07.09.2005","Sinar Wajo","36766"
"15.07.09.2006","Sungai Beras","36766"
"15.07.09.2007","Mencolok","36766"
"15.07.10.1010","Pandan Jaya","36764"
"15.07.10.2001","Lagan Ulu","36764"
"15.07.10.2002","Lagan Tengah","36764"
"15.07.10.2004","Pandan Makmur","36764"
"15.07.10.2005","Pandan Lagan/Logan","36764"
"15.07.10.2006","Suka Maju","36764"
"15.07.10.2007","Kota Baru","36764"
"15.07.10.2008","Rantau Karya","36764"
"15.07.10.2009","Pandan Sejahtera","36764"
"15.07.11.1001","Simpang","36751"
"15.07.11.2002","Rantau Rasau Desa (Rantau Rasau)","36751"
"15.07.11.2003","Rantau Makmur","36751"
"15.07.11.2004","Sungai Rambut","36751"
"15.07.11.2005","Rawasari","36751"
"15.07.11.2006","Telaga Limo (Telaga Lima / Telago Limo)","36751"
"15.08.01.2001","Pedukun","37255"
"15.08.01.2002","Lubuk Niur","37255"
"15.08.01.2003","Teluk Kecimbung","37255"
"15.08.01.2004","Tanah Tumbuh","37255"
"15.08.01.2005","Rambah","37255"
"15.08.01.2006","Tebing Tinggi Uleh","37255"
"15.08.01.2007","Bukit Kemang (Bukit Kemang Baru)","37255"
"15.08.01.2008","Panjang","37255"
"15.08.01.2009","Perenti Lueh/Luweh","37255"
"15.08.01.2015","Renah Jelmu","37255"
"15.08.01.2016","Koto Jayo","37255"
"15.08.02.2001","Rantau Duku","37261"
"15.08.02.2002","Talang Sungai Bungo","37261"
"15.08.02.2003","Rantau Pandan","37261"
"15.08.02.2004","Leban","37261"
"15.08.02.2005","Lubuk Kayu Aro","37261"
"15.08.02.2015","Lubuk Mayan","37261"
"15.08.03.1006","Tanjung Gedang","37214"
"15.08.03.1007","Bungo Timur","37214"
"15.08.03.1008","Bungo Barat","37214"
"15.08.03.1022","Jaya Setia","37214"
"15.08.03.1023","Batang Bungo","37214"
"15.08.04.2001","Tanjung Belit","37256"
"15.08.04.2002","Rantau Ikil","37256"
"15.08.04.2003","Pulau Jelmu","37256"
"15.08.04.2004","Sirih Sekapur","37256"
"15.08.04.2005","Ujung Tanjung","37256"
"15.08.04.2007","Jumbak","37256"
"15.08.04.2009","Rantau Panjang","37256"
"15.08.04.2013","Talang Pemesun (Pamesun)","37256"
"15.08.04.2014","Baru Balai Panjang","37256"
"15.08.04.2015","Sirih Sekapur Perkembangan","37256"
"15.08.05.2001","Teluk Pandak","37263"
"15.08.05.2003","Empelu","37263"
"15.08.05.2006","Pasar Lubuk Landai","37263"
"15.08.05.2007","Sungai Gambir","37263"
"15.08.05.2009","Candi","37263"
"15.08.05.2010","Tanjung","37263"
"15.08.05.2012","Tanah Bekali","37263"
"15.08.05.2015","Telentam","37263"
"15.08.05.2017","Pasar Rantau Embacang","37263"
"15.08.05.2019","Tenam","37263"
"15.08.06.2001","Baru Pelepat","37262"
"15.08.06.2002","Dwi Karya Bakti","37262"
"15.08.06.2003","Rantau Keloyang","37262"
"15.08.06.2004","Balai Jaya","37262"
"15.08.06.2005","Rantel","37262"
"15.08.06.2006","Senamat","37262"
"15.08.06.2007","Sungai Beringin","37262"
"15.08.06.2008","Sungai Gurun","37262"
"15.08.06.2009","Batu Kerbau","37262"
"15.08.06.2010","Gapura Suci","37262"
"15.08.06.2011","Mulya Bakti","37262"
"15.08.06.2012","Mulya Jaya","37262"
"15.08.06.2013","Cilodang","37262"
"15.08.06.2014","Bukit Telago","37262"
"15.08.06.2015","Sekampil","37262"
"15.08.07.2001","Tanjung Bungo","37213"
"15.08.07.2002","Tuo Lubuk Mengkuang","37213"
"15.08.07.2003","Pauh Agung","37213"
"15.08.07.2004","Tuo Limbur","37213"
"15.08.07.2005","Renah Sungai Besar","37213"
"15.08.07.2006","Muara/Muaro Tebo Pandak","37213"
"15.08.07.2007","Rantau Tipu","37213"
"15.08.07.2008","Baru Lubuk Mengkuang","37213"
"15.08.07.2009","Lubuk Tanah Terban","37213"
"15.08.07.2010","Pemunyian","37213"
"15.08.07.2011","Renah Sungai Ipuh","37213"
"15.08.07.2012","Tebo Jaya","37213"
"15.08.07.2013","Sekar Mengkuang","37213"
"15.08.07.2014","Limbur Baru","37213"
"15.08.08.2001","Mangun Jayo","37216"
"15.08.08.2002","Tanjung Agung","37216"
"15.08.08.2003","Tebat","37216"
"15.08.08.2004","Baru Pusat Jalo","37216"
"15.08.08.2005","Bedaro","37216"
"15.08.08.2006","Tebing Tinggi","37216"
"15.08.08.2007","Datar","37216"
"15.08.08.2008","Suka Jaya","37216"
"15.08.08.2009","Pekan Jum'at","37216"
"15.08.09.2001","Koto Jayo","37252"
"15.08.09.2002","Danau","37252"
"15.08.09.2003","Muara Kuamang","37252"
"15.08.09.2004","Lubuk","37252"
"15.08.09.2005","Purwosari (Purwasari)","37252"
"15.08.09.2006","Lembah Kuamang","37252"
"15.08.09.2007","Sumber Harapan","37252"
"15.08.09.2008","Daya Murni","37252"
"15.08.09.2009","Sumber Mulya","37252"
"15.08.09.2010","Maju Jaya","37252"
"15.08.09.2011","Tirta Mulya","37252"
"15.08.09.2012","Lingga Kuamang","37252"
"15.08.09.2013","Bangun Harjo/Harja","37252"
"15.08.09.2014","Kuning Gading","37252"
"15.08.09.2015","Kuamang Jaya","37252"
"15.08.09.2016","Karya Harapan Mukti","37252"
"15.08.09.2017","Padang Palangeh","37252"
"15.08.10.2001","Tanjung Menanti","37210"
"15.08.10.2002","Babeko","37210"
"15.08.10.2003","Sepunggur","37210"
"15.08.10.2004","Simpang Bebeko (Simpang Babeko)","37210"
"15.08.10.2005","Suka Makmur","37210"
"15.08.10.2006","Tuo Sepunggur","37210"
"15.08.11.1001","Manggis","37211"
"15.08.11.1003","Bungo Taman Agung","37211"
"15.08.11.1004","Sungai Binjai","37211"
"15.08.11.2002","Lubuk Benteng","37211"
